Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Rajat Travels,A/C Seater / Sleeper (2+1),18:30,22:05,03h 35m,1070.0,31 Seats available,3.1,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
NueGo,Electric A/C Seater (2+2),19:00,23:15,04h 15m,284.0,31 Seats available,4.2,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Tiwari Travels,A/C Seater / Sleeper (2+1),19:15,23:15,04h 00m,4000.0,28 Seats available,3.2,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
SKT Radhika Travels,Non A/C Seater / Sleeper (2+1),19:30,23:45,04h 15m,333.0,36 Seats available,4.0,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
UPSRTC - KSN0275,Ordinary Non AC Seater 2+3,21:20,02:30,05h 10m,263.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
GV Tours,A/C Seater/Sleeper (2+1),16:00,20:50,04h 50m,463.0,35 Seats available,3.0,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,02:30,05h 30m,599.0,33 Seats available,3.1,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
janta shatabdi travels,Non A/C Seater / Sleeper (2+1),21:15,01:59,04h 44m,500.0,40 Seats available,5.0,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
janta shatabdi travels,Non A/C Seater / Sleeper (2+1),21:15,01:59,04h 44m,500.0,47 Seats available,3.0,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Rinku Travels,A/C Seater / Sleeper (2+1),21:30,01:50,04h 20m,400.0,45 Seats available,3.6,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
janta shatabdi travels,A/C Sleeper (2+1),22:15,02:10,03h 55m,680.0,30 Seats available,3.0,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),22:30,03:10,04h 40m,600.0,21 Seats available,5.0,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
janta shatabdi travels,A/C Sleeper (2+1),14:30,20:30,06h 00m,699.0,16 Seats available,1.2,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Rinku Travels,NON AC Seater / Sleeper 2+1,19:00,00:59,05h 59m,300.0,28 Seats available,1.0,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Mansoori tour and travels,NON A/C Sleeper (1+2),19:00,01:10,06h 10m,700.0,48 Seats available,1.9,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
janta shatabdi travels,Non A/C Seater / Sleeper (2+1),19:15,23:59,04h 44m,450.0,41 Seats available,1.0,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Haji Ali Travels,A/C Seater / Sleeper (2+1),19:30,02:00,06h 30m,500.0,37 Seats available,1.1,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Mansoori tour and travels,Non A/C Seater / Sleeper (2+1),20:00,00:40,04h 40m,700.0,40 Seats available,1.9,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Rinku Travels,NON AC Seater / Sleeper 2+1,20:00,01:50,05h 50m,300.0,28 Seats available,1.0,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Priya Bus Service,AC Seater (2+2),17:25,22:15,04h 50m,379.0,29 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,03:30,05h 30m,400.0,18 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Babu Travels,A/C Sleeper (2+1),18:30,23:42,05h 12m,849.0,25 Seats available,4.1,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Laxmi Shatabdi Travels,NON A/C Seater/ Sleeper (2+1),22:30,05:15,06h 45m,300.0,37 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Jakhar Travels,NON A/C Seater/ Sleeper (2+1),21:15,03:00,05h 45m,250.0,38 Seats available,4.1,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Babu Travels,Non A/C Seater / Sleeper (2+1),22:15,04:45,06h 30m,400.0,23 Seats available,3.2,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Jakhar Travels,A/C Seater / Sleeper (2+1),19:30,23:55,04h 25m,712.0,40 Seats available,3.6,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Gajraj Travels,Bharat Benz A/C Sleeper (2+1),21:00,02:00,05h 00m,900.0,21 Seats available,5.0,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Jai Shrinath Ji Ki Travels,Non A/C Seater / Sleeper (2+1),22:30,04:00,05h 30m,450.0,36 Seats available,3.1,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Ganesh Travels,NON A/C Seater/ Sleeper (2+1),20:30,02:15,05h 45m,300.0,35 Seats available,4.0,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
M R Travels,AC Sleeper (2+1),18:00,23:45,05h 45m,550.0,19 Seats available,3.0,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
B.R. Travels,AC Sleeper (2+1),21:30,02:20,04h 50m,905.0,36 Seats available,4.3,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),21:50,03:50,06h 00m,360.0,32 Seats available,1.2,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
DEV HIGH SPEED TRAVELS AND CARGO,A/C Sleeper (2+1),21:10,01:35,04h 25m,799.0,24 Seats available,2.2,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Gajraj bus service,A/C Seater / Sleeper (2+1),22:30,03:30,05h 00m,900.0,40 Seats available,2.9,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),11:00,15:00,04h 00m,486.0,24 Seats available,4.0,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
Greenline,Volvo A/C Seater (2+2),11:30,15:30,04h 00m,486.0,11 Seats available,4.5,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
Greenline (Karunamoyee),Volvo A/C Seater (2+2),12:00,15:50,03h 50m,486.0,13 Seats available,4.6,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),12:30,16:30,04h 00m,486.0,28 Seats available,4.3,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
Greenline (Karunamoyee),Volvo A/C Seater (2+2),13:10,17:10,04h 00m,486.0,7 Seats available,4.5,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),13:45,17:45,04h 00m,486.0,12 Seats available,4.3,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),14:10,18:00,03h 50m,486.0,22 Seats available,3.8,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
Express Line (Karunamoyee),Volvo A/C Seater (2+2),14:20,18:10,03h 50m,486.0,13 Seats available,4.5,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
Greenline,Volvo A/C Seater (2+2),14:50,18:50,04h 00m,486.0,15 Seats available,4.0,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
Express Line (Karunamoyee),Volvo A/C Seater (2+2),15:00,18:50,03h 50m,486.0,3 Seats available,4.4,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
Greenline,Volvo A/C Seater (2+2),12:30,15:05,02h 35m,429.0,18 Seats available,4.6,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),14:00,16:20,02h 20m,429.0,14 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
Express Line,Scania Multi-Axle AC Semi Sleeper (2+2),15:30,17:00,01h 30m,429.0,40 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
Express Line (Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),15:45,18:00,02h 15m,429.0,28 Seats available,4.9,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
Express Line,Volvo A/C Seater (2+2),17:20,19:30,02h 10m,429.0,44 Seats available,4.2,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
Suman sabir,Non AC Seater (2+3),18:50,22:00,03h 10m,111.0,60 Seats available,2.4,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
Royal Cruiser,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,22:15,02h 45m,370.0,38 Seats available,1.5,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
Suman sabir,Non AC Seater (2+3),21:00,23:59,02h 59m,111.0,54 Seats available,2.4,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
Pammi Travels,A/C Sleeper (2+1),21:00,23:59,02h 59m,1450.0,2 Seats available,1.0,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
SBSTC-HALDIA - KOLKATA - A/C - 11:35 (Haldia Depot) - 1530,AC Seater (2+2),11:35,14:35,03h 00m,210.0,24 Seats available,4.0,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Calcutta
SBSTC-HALDIA - KOLKATA - 12:00 (Belgharia Depot) - 3630,Non AC Seater (2+3),12:00,15:00,03h 00m,110.0,50 Seats available,2.8,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Calcutta
SBSTC-HALDIA - KOLKATA - 13:00 (Haldia Depot) - 635,Non AC Seater (2+3),13:00,16:00,03h 00m,110.0,51 Seats available,3.7,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Calcutta
SBSTC-HALDIA - KOLKATA - ALL STOP - 13:30 (Haldia Depot) - 629,Non AC Seater (2+3),13:30,16:30,03h 00m,110.0,50 Seats available,4.0,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Calcutta
SBSTC-HALDIA - KOLKATA - 14:00 (Haldia Depot) - 640,Non AC Seater (2+3),14:00,17:00,03h 00m,110.0,47 Seats available,3.9,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Calcutta
SBSTC-HALDIA - KOLKATA - 15:00 (Haldia Depot) - 641,Non AC Seater (2+3),15:00,18:00,03h 00m,110.0,50 Seats available,4.0,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Calcutta
SBSTC-HALDIA - KOLKATA - 16:05 (HALDIA DEPOT) - 1328,Non AC Seater (2+3),16:05,19:05,03h 00m,110.0,51 Seats available,3.5,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Calcutta
SBSTC-HALDIA - KOLKATA - ALL STOP - 17:30 (HLD DEPOT) - 630,Non AC Seater (2+3),17:30,20:30,03h 00m,110.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Calcutta
Gogol City Service,AC Seater (2+3),12:50,15:35,02h 45m,148.0,47 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-haldia,Kolkata to Haldia
WBTC (CTC) KOLKATA - ASANSOL - PURULIA (AC VOLVO) Banglashree Express - 133|13:45,Volvo AC Seater (2+2),13:45,16:45,03h 00m,350.0,31 Seats available,3.9,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Greenline,Volvo A/C Seater (2+2),12:30,16:30,04h 00m,486.0,20 Seats available,3.8,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),14:00,18:00,04h 00m,486.0,8 Seats available,4.2,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Express Line,Scania Multi-Axle AC Semi Sleeper (2+2),15:30,18:30,03h 00m,486.0,37 Seats available,4.6,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Express Line (Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),15:45,19:45,04h 00m,486.0,27 Seats available,4.8,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Express Line,Volvo A/C Seater (2+2),17:20,21:20,04h 00m,486.0,44 Seats available,4.6,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Royal Cruiser,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,23:15,03h 45m,555.0,32 Seats available,3.5,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Maharani Travels,A/C Seater / Sleeper (2+1),21:05,01:30,04h 25m,760.0,11 Seats available,2.6,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-KOLKATA - ARAMBAG - NON STOP - 12:30 - 580,Non AC Seater (2+3),12:30,15:00,02h 30m,95.0,52 Seats available,4.2,https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,Kolkata to Arambagh (West Bengal)
SBSTC-KOLKATA - ARAMBAG - NON STOP - 14:30 - 582,Non AC Seater (2+3),14:30,17:00,02h 30m,95.0,32 Seats available,3.3,https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal,Kolkata to Arambagh (West Bengal)
WBTC (CTC) Habra-Midnapur - 194|15:40,Non AC Seater (2+3),15:40,18:25,02h 45m,105.0,40 Seats available,4.0,https://www.redbus.in/bus-tickets/midnapore-to-kolkata,Midnapore to Kolkata
Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),23:30,04:30,05h 00m,650.0,19 Seats available,4.4,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Express Line,Volvo 9600 A/C Seater (2+2),23:45,04:45,05h 00m,599.0,34 Seats available,4.4,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Mayuri Express,AC Seater (2+2),23:15,04:30,05h 15m,719.0,25 Seats available,4.2,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Maa Chandi Travels,A/C Seater / Sleeper (2+2),22:00,05:30,07h 30m,575.0,20 Seats available,4.2,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Sagufta Travels (Bhorpet Travels),AC Seater (2+2),23:55,04:35,04h 40m,415.0,20 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Purusottam Travels,A/C Seater (2+3),14:39,20:05,05h 26m,420.0,41 Seats available,4.3,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Sagufta Travels (Atithi),A/C Seater Push Back (2+3),23:59,05:00,05h 01m,365.0,35 Seats available,3.6,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Parameswar Travels,A/C Seater Push Back (2+3),23:45,05:00,05h 15m,340.0,26 Seats available,3.2,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Sagufta Travels(Maa Chandi),A/C Seater / Sleeper (2+2),23:57,05:10,05h 13m,515.0,28 Seats available,4.1,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Snemita Parisheba(Samanta),AC Seater (2+3),18:00,22:25,04h 25m,370.0,25 Seats available,3.6,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Express Line,Volvo 9600 A/C Semi Sleeper (2+2),13:45,18:15,04h 30m,749.0,13 Seats available,4.6,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),13:45,18:55,05h 10m,300.0,33 Seats available,4.3,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),13:30,18:25,04h 55m,300.0,16 Seats available,4.3,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Greenline,Volvo A/C Seater (2+2),13:30,18:15,04h 45m,400.0,13 Seats available,4.4,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Greenline,Volvo A/C Seater (2+2),13:40,18:25,04h 45m,400.0,15 Seats available,4.2,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Royal Cruiser,Volvo A/C Seater (2+2),13:00,17:30,04h 30m,800.0,13 Seats available,3.8,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Monikanchan Bus Service,A/C Seater (2+3),13:30,17:45,04h 15m,375.0,15 Seats available,4.2,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Samanta Travels,A/C Seater (2+3),14:30,19:20,04h 50m,300.0,1 Seat available,3.3,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Rubi Paribahan  ,Volvo 9600 A/C Seater/Sleeper (2+1),12:50,17:50,05h 00m,599.0,11 Seats available,4.1,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Shyamoli Paribahan Pvt Ltd,Volvo B11R Multi Axle Seater (2+2),13:40,18:10,04h 30m,300.0,37 Seats available,4.1,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
SANTOSH BUS SERVICE,A/C Seater / Sleeper (2+2),12:05,16:15,04h 10m,306.0,5 Seats available,0.0,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Sree Jagannath Travels,A/C Seater Push Back (2+3),15:00,20:00,05h 00m,449.0,22 Seats available,4.2,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan(Shinjini),A/C Seater (2+3),22:45,04:10,05h 25m,420.0,22 Seats available,3.6,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
City Express (Shinjini),AC Seater (2+3),22:45,04:10,05h 25m,420.0,25 Seats available,3.3,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
Snemita Paribahan,AC Seater (2+3),12:15,16:40,04h 25m,420.0,5 Seats available,4.0,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
SBSTC-KOLKATA - PURULIA - VIA - BANKURA - 12:00 (HWH DEP - 401,Non AC Seater (2+3),12:00,16:00,04h 00m,180.0,41 Seats available,3.5,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 12:00 - 310,Non AC Seater (2+3),12:00,17:30,05h 30m,185.0,48 Seats available,2.3,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
SBSTC-KOLKATA - PURULIA - VIA - BANKURA - 13:00 (PRL DEP - 290,Non AC Seater (2+3),13:00,17:00,04h 00m,180.0,51 Seats available,3.1,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
SBSTC-KOLKATA - BANKURA - 14:30 (Bankura Depot) - 2756,Non AC Seater (2+3),14:30,18:30,04h 00m,180.0,52 Seats available,2.2,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
SBSTC-KOLKATA - BANKURA - 15:30 (Bankura Depot) - 294,Non AC Seater (2+3),15:30,19:30,04h 00m,180.0,52 Seats available,2.7,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 17:30 - 311,Non AC Seater (2+3),17:30,23:00,05h 30m,185.0,48 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
SBSTC-KOLKATA - MIDNAPUR - 14:00 (MID DEPOT) - 3150,Non AC Seater (2+3),14:00,17:00,03h 00m,110.0,50 Seats available,4.3,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore
SBSTC-KARUNAMOYEE - MIDNAPUR - 13:00 (MID DEPOT) - 976,Non AC Seater (2+3),14:30,17:30,03h 00m,110.0,50 Seats available,4.2,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore
SBSTC-KOLKATA - JHARGRAM - VIA - DHARUA - 15:15(JHRGRAM) - 3798,Non AC Seater (2+3),15:15,18:15,03h 00m,110.0,52 Seats available,2.9,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore
SBSTC-KOLKATA - MIDNAPUR - 15:30 (MID DEPOT) - 595,Non AC Seater (2+3),15:30,18:30,03h 00m,110.0,50 Seats available,3.1,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore
SBSTC-KARUNAMOYEE - MIDNAPUR - VIA - ECOPARK - 16:00 (MI - 4001,Express Non AC Seater 2+3,16:00,19:30,03h 30m,130.0,51 Seats available,1.5,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore
SBSTC-KOLKATA - MIDNAPUR - 18:00 (MID DEPOT) - 597,Non AC Seater (2+3),18:00,21:00,03h 00m,110.0,48 Seats available,3.2,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore
SBSTC-KOLKATA - MIDNAPUR - 18:45 (MID DEPOT) - 678,Non AC Seater (2+3),18:45,21:45,03h 00m,110.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore
WBTC (CTC) KOLKATA - ASANSOL - PURULIA (AC VOLVO) Banglashree Express - 133|13:45,Volvo AC Seater (2+2),13:45,17:40,03h 55m,430.0,31 Seats available,3.8,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
Greenline,Volvo A/C Seater (2+2),12:30,17:30,05h 00m,524.0,20 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),14:00,19:00,05h 00m,524.0,7 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
Express Line,Scania Multi-Axle AC Semi Sleeper (2+2),15:30,19:40,04h 10m,524.0,37 Seats available,3.8,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
Express Line (Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),15:45,20:45,05h 00m,524.0,28 Seats available,4.6,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
Express Line,Volvo A/C Seater (2+2),17:20,22:20,05h 00m,524.0,44 Seats available,4.4,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
Royal Cruiser,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,00:15,04h 45m,700.0,7 Seats available,3.7,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
Beauty Travels,NON A/C Seater / Sleeper (2+2),20:20,00:30,04h 10m,600.0,24 Seats available,2.4,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
